km_since_last_service,days_since_service,vehicle_age_years,past_emergency_repairs,cumulative_cost_inr,avg_daily_km,critical_sensor_pressure_ratio,failure_next_30_days
27223.0,71,8.0,1,235507.68,293.3,1.089,1
7143.8,56,3.0,0,92912.15,224.6,0.965,0
8329.3,90,7.7,0,209360.84,283.3,1.029,0
12645.0,56,5.8,2,198485.66,273.3,0.953,1
13003.9,67,5.1,2,176304.0,220.9,1.025,0
9552.1,24,9.4,1,275997.59,182.8,0.908,0
6255.8,121,7.3,1,223630.42,192.4,0.841,0
10451.7,123,7.1,0,205027.12,233.1,0.957,0
27206.9,39,1.1,0,41438.05,319.0,0.953,0
7630.3,42,8.8,0,232729.37,296.8,0.93,0
12196.2,82,8.1,2,251775.23,391.4,1.034,0
37150.2,52,3.7,1,125145.94,208.8,1.157,1
7561.2,88,3.6,0,118497.0,188.0,0.826,0
15769.5,169,1.5,1,70035.35,250.2,1.082,0
27847.8,40,1.5,1,75082.46,285.8,1.189,0
15008.7,127,7.0,0,203770.99,287.4,1.088,0
19671.3,35,2.7,0,88240.63,281.5,1.025,0
16973.7,44,9.3,2,286798.21,272.5,1.041,0
14335.1,83,8.6,1,239614.68,227.2,1.086,0
22481.6,107,4.1,0,122263.71,235.0,0.624,0
15489.9,166,4.4,0,132577.02,354.4,0.754,1
9611.9,201,3.9,0,117609.05,188.5,1.017,0
11654.0,60,1.8,3,118830.0,274.7,1.006,0
13260.6,73,1.3,2,81909.37,329.7,1.163,0
8298.2,91,5.1,2,192043.46,199.1,0.991,0
11964.2,71,9.5,0,255151.55,198.9,0.917,0
10972.9,60,9.3,0,255071.66,277.2,0.823,0
15462.9,50,8.3,1,245060.26,285.8,0.948,0
31955.0,108,6.7,1,202464.95,241.0,0.91,1
12380.0,167,8.7,1,253971.75,287.0,1.035,0
24644.5,22,5.6,1,184424.64,161.2,1.078,1
15150.5,63,2.6,1,100697.49,221.5,0.861,0
11932.6,22,7.2,0,200909.01,329.6,1.096,0
8008.2,104,9.3,1,271590.8,149.1,0.696,1
11985.3,44,1.2,1,63396.63,383.2,1.152,0
11559.0,153,3.3,1,114989.05,252.1,0.894,0
6715.9,66,3.4,2,142823.77,356.4,1.128,0
7416.5,105,1.9,1,94299.9,329.8,0.914,0
13325.2,40,3.0,2,124755.75,273.5,1.025,1
24508.5,81,4.5,1,146681.38,275.7,0.935,0
10242.9,80,9.5,1,274525.73,373.6,1.08,0
3728.5,95,8.7,1,257064.03,196.1,0.882,0
1786.0,47,9.5,0,257113.21,253.4,0.819,0
5289.9,145,2.1,0,84310.47,224.4,1.07,0
15994.9,91,1.3,0,50027.27,210.0,0.934,0
4298.9,162,2.0,0,62042.87,328.9,1.203,0
17440.7,24,9.2,2,293917.98,283.3,1.057,1
15502.4,81,2.4,0,74784.91,281.5,1.138,0
10031.9,65,6.2,1,191349.44,281.7,1.148,0
6755.4,204,3.0,1,110424.82,306.8,0.946,0
9167.2,110,1.2,1,63627.32,248.7,1.0,0
13135.5,72,1.8,1,75473.56,324.8,1.039,0
4402.3,106,7.4,0,208061.4,254.3,0.906,1
23149.6,54,2.6,1,108926.02,260.2,0.926,0
13065.6,97,3.1,2,135189.0,237.3,1.005,1
13937.0,273,4.4,0,137312.47,249.8,1.143,0
15439.8,50,6.9,0,188959.17,278.1,1.007,0
21917.2,80,5.2,3,203080.44,257.3,1.04,1
12002.5,42,9.5,0,254021.23,210.6,1.078,0
16000.4,37,4.9,0,145027.92,246.1,1.14,0
6830.4,128,2.8,2,126792.94,240.0,1.085,0
27284.8,31,5.8,0,157895.82,249.6,0.969,1
11525.5,96,5.1,1,171015.47,146.6,0.963,0
6807.8,123,8.1,1,235491.82,302.9,0.652,0
8009.6,56,9.4,0,247475.24,248.9,0.899,0
2472.7,158,8.5,0,226579.87,279.0,1.067,0
7976.6,150,4.5,0,138354.91,289.6,0.881,0
1375.6,56,2.9,0,101641.68,193.4,0.894,0
16666.8,27,9.2,0,249831.51,295.9,1.111,0
13694.1,101,4.5,0,135789.58,196.0,0.867,0
5515.1,71,7.9,0,213508.7,278.5,0.897,0
10358.0,83,9.9,0,270336.86,150.1,0.899,0
10643.2,101,6.2,0,176860.85,125.0,0.834,0
4748.3,23,5.3,2,182608.25,313.4,0.91,0
9287.5,54,7.3,0,202239.1,290.2,0.664,0
10843.2,191,2.7,0,88683.65,246.4,1.286,0
9132.2,85,5.4,1,168521.18,254.7,0.963,0
6803.3,105,3.8,0,118933.88,160.9,1.006,0
5370.6,80,2.5,1,94020.68,254.6,0.741,0
8933.9,103,6.5,3,240279.12,261.9,0.889,1
7353.8,148,6.2,0,183120.81,229.5,1.002,0
14860.9,14,7.9,1,236822.57,245.5,0.831,0
22666.7,118,8.9,1,263745.11,196.5,1.099,1
17918.0,71,3.0,0,98823.73,166.3,1.016,0
11060.9,131,8.0,1,242808.95,265.6,0.95,0
6974.4,57,4.3,0,125784.66,180.6,0.991,0
17647.6,56,6.7,1,206690.39,282.7,0.927,1
15376.8,30,8.7,1,256290.84,275.6,0.76,0
21793.3,72,3.3,2,131467.38,317.0,1.02,0
12010.1,28,6.4,1,195813.0,274.7,0.831,0
26498.6,68,5.3,0,149007.92,436.5,0.996,0
12012.3,83,8.1,1,238122.0,236.0,1.125,0
6952.3,45,7.3,1,225076.6,277.4,0.979,0
7807.9,21,7.9,1,233725.08,217.0,1.011,0
14459.3,17,3.6,0,107222.72,316.4,0.866,0
7341.0,36,7.3,3,257709.74,263.8,0.819,0
26397.9,16,6.5,1,197883.9,148.6,1.117,1
13778.1,82,5.1,0,143303.54,204.5,1.102,0
10916.8,278,4.4,0,130809.86,244.4,1.147,1
11470.1,29,4.0,0,119543.62,178.7,1.259,0
9072.3,318,1.1,1,61919.95,286.4,0.933,1
3058.3,80,2.5,1,102185.29,169.0,1.04,0
7811.6,91,1.5,0,56158.62,241.2,1.135,0
24604.9,22,8.6,1,257995.23,235.6,1.236,1
12201.0,84,8.7,1,247317.67,313.8,1.134,0
19072.3,51,8.6,0,232652.43,240.2,0.889,0
19377.8,184,8.4,1,247648.22,304.2,1.201,1
10417.1,17,3.0,1,111090.09,278.0,1.105,0
15520.2,52,5.4,3,202490.01,184.6,1.033,1
3327.7,41,9.2,1,276984.12,386.0,0.941,0
23510.3,93,7.8,0,216018.43,318.4,1.187,1
22459.4,9,1.0,0,39242.15,196.1,1.336,0
14230.0,180,5.1,3,206261.37,189.8,0.981,1
12461.6,91,1.1,0,45520.09,326.4,1.021,0
10500.6,87,3.5,0,113468.88,307.4,1.063,0
20306.9,31,4.9,2,177044.22,294.0,0.872,0
16543.1,122,9.0,2,286040.48,195.6,1.003,0
782.1,114,6.9,0,192354.59,216.8,1.076,0
8470.0,156,4.3,3,180653.11,332.0,1.233,0
4897.2,60,5.4,0,152111.44,289.1,0.979,0
4247.9,21,8.4,0,226755.4,209.5,1.059,0
20187.8,46,3.7,0,114092.95,337.4,0.921,0
10363.1,134,6.5,2,218002.74,373.7,1.108,0
14096.0,52,3.4,0,99208.21,225.4,0.984,0
11176.4,230,5.3,0,149173.94,213.7,1.113,0
4289.4,124,1.2,0,53140.34,344.1,0.917,0
3387.6,211,8.7,0,240247.76,352.5,0.812,1
8107.5,54,1.4,1,78731.81,351.3,0.907,0
8547.5,99,3.0,0,93795.49,278.6,1.185,0
8544.1,36,4.0,1,146848.73,224.6,0.98,0
8700.7,128,6.6,0,190595.55,309.8,0.987,0
30795.0,103,7.5,1,224799.9,235.6,1.036,1
18911.0,120,1.7,3,117310.72,232.1,1.009,0
12303.7,58,1.4,0,58040.07,266.3,1.06,0
10205.8,82,8.2,3,274888.88,256.9,1.018,0
10425.4,79,7.4,0,198060.83,225.2,1.383,0
16203.6,58,8.5,0,232889.69,191.9,1.163,0
10148.1,85,7.1,0,197756.08,243.7,1.111,0
17841.4,95,7.8,0,209965.46,218.0,1.098,0
13093.8,107,4.4,1,144943.26,174.5,1.051,0
30949.3,57,6.3,0,182466.63,266.8,0.964,1
9780.6,124,8.2,1,244765.8,268.3,1.084,0
19666.2,119,2.5,0,75650.04,301.6,0.847,0
5213.9,108,4.8,2,163310.27,266.1,0.86,0
7089.0,130,7.7,1,218356.86,253.7,0.96,0
28689.9,67,5.8,1,190615.32,300.9,1.047,1
17419.0,32,7.1,0,195130.6,266.3,0.913,0
14243.1,119,3.6,1,127616.1,274.6,1.061,0
35327.1,50,1.3,2,100320.25,290.6,0.833,1
10294.7,22,1.3,1,64738.95,223.4,0.967,0
19640.1,51,9.5,1,279588.65,315.2,0.812,0
20450.8,84,9.5,0,256247.79,259.7,1.023,0
25289.0,172,2.9,0,96847.24,251.1,1.202,0
4794.2,96,2.3,1,98603.23,314.4,1.009,0
10253.2,129,1.2,0,39198.03,228.9,1.13,0
12961.5,117,3.1,1,110389.5,233.6,1.125,0
25060.7,93,4.0,0,115619.3,287.2,0.972,0
13911.9,63,3.2,0,100394.6,270.7,1.078,0
20475.4,36,8.2,0,221313.67,457.4,0.847,0
4489.5,247,7.7,2,250917.06,320.2,0.976,1
8838.7,52,1.7,0,66113.63,116.4,1.004,0
22412.4,62,7.3,1,228471.3,276.8,0.89,1
9575.6,70,5.7,0,164873.9,149.4,1.014,0
10768.8,51,2.2,0,74382.48,235.1,0.918,0
24839.6,105,7.7,1,230407.92,270.6,1.114,0
6035.7,52,1.8,1,73853.66,232.4,0.851,1
7013.7,61,2.6,1,100101.01,128.5,0.907,0
4148.2,49,2.3,2,109633.18,263.6,1.0,0
25388.9,61,9.5,0,261720.68,226.2,0.878,1
18715.8,31,7.3,0,205818.37,298.5,1.206,0
18450.5,26,4.7,1,146310.91,146.2,0.727,0
8682.5,194,8.4,1,251247.19,216.4,0.911,1
3921.1,130,2.9,1,116021.34,308.9,1.027,1
3124.6,176,9.4,3,304729.72,126.2,1.205,1
22504.3,186,7.3,1,223921.2,288.6,0.808,1
14790.4,39,6.0,0,171767.13,213.2,0.878,0
16431.6,171,8.2,1,235389.38,246.0,0.93,1
12610.8,144,6.8,1,201035.1,191.4,1.183,0
6460.9,60,9.0,0,257333.19,241.2,1.089,0
8936.3,95,8.5,1,248404.33,197.2,0.904,0
5424.6,127,2.8,2,127307.98,186.5,1.138,0
4960.0,111,3.2,1,109402.52,308.5,1.037,0
17859.7,70,1.6,1,86204.48,251.9,1.016,0
3345.4,85,3.0,1,116673.65,274.5,1.049,1
5450.1,102,4.1,1,141058.81,264.0,0.889,0
9265.6,59,1.3,0,59981.5,337.2,1.041,0
11369.9,109,3.8,1,126390.42,282.9,0.966,0
4110.3,46,7.9,2,251182.37,290.9,1.331,0
3278.0,175,8.6,0,234252.12,303.3,1.198,0
13810.3,140,1.1,0,43995.51,208.5,0.977,0
12197.1,129,1.1,1,68598.89,366.7,1.051,0
22288.7,98,2.3,1,98489.35,179.9,0.878,0
11485.6,89,8.9,0,247350.87,277.6,1.041,1
14623.6,143,5.2,2,187454.72,277.3,0.861,1
6706.9,34,9.8,0,261146.88,402.7,0.938,0
6896.1,42,9.0,3,297114.14,284.1,1.071,0
4430.1,111,9.0,0,248178.84,213.7,0.869,0
6750.6,75,2.2,0,72273.04,221.9,0.882,0
8853.7,52,5.3,0,152493.77,233.2,0.899,0
21068.9,150,9.9,0,266306.51,266.5,0.986,1
6087.7,83,2.3,0,81093.74,271.2,1.166,0
31709.8,95,6.2,1,194867.3,283.9,1.141,1
15365.1,152,4.1,2,170427.47,261.6,0.946,0
13604.3,70,4.5,0,124118.87,291.8,1.163,0
10955.4,232,9.0,0,247021.02,191.5,0.994,0
9735.0,36,6.3,2,223677.28,163.6,1.019,1
7423.8,149,7.8,1,239707.26,326.1,0.992,0
3987.8,54,7.1,0,205982.92,164.5,1.083,0
6231.2,135,5.8,1,176711.22,254.7,0.895,0
25355.1,47,8.1,0,223418.39,211.2,0.942,1
14831.6,25,9.7,0,256475.96,365.7,1.134,0
25230.6,136,9.7,1,276252.36,373.1,0.949,0
7300.4,60,8.1,1,247659.46,260.8,0.92,0
5316.5,26,5.4,1,166814.54,241.4,0.818,1
10890.9,140,2.5,1,98166.88,244.9,1.063,0
6386.3,88,1.4,0,50344.64,271.6,0.87,0
12267.8,60,3.1,0,98516.88,311.3,1.194,0
3389.6,98,4.1,2,150167.71,462.1,1.066,0
2224.6,69,2.2,1,92236.79,196.5,0.84,0
13301.3,64,3.0,1,118119.87,274.5,1.023,0
25746.4,126,1.8,0,62032.66,250.7,0.921,0
13644.5,89,5.7,1,187557.33,228.8,1.081,0
14745.1,45,2.1,2,111951.3,233.9,0.965,0
11170.9,76,7.7,1,228407.43,253.3,1.273,0
11811.6,125,4.0,2,152304.36,271.8,1.267,0
3840.8,35,7.0,2,237294.13,282.5,0.937,0
6547.4,158,8.9,1,259995.13,290.0,0.983,1
20949.4,87,1.8,0,63744.37,175.8,1.096,0
5004.3,83,9.9,1,296046.24,219.6,0.931,0
8730.5,85,6.8,1,213336.29,292.5,0.933,0
20714.7,200,1.5,2,89049.57,346.4,0.815,1
11619.4,77,3.8,1,134120.77,288.6,0.833,0
11970.9,61,9.0,0,249365.85,242.0,1.103,0
8772.3,70,6.4,1,193891.05,288.4,1.014,0
15992.8,136,3.6,1,134757.74,275.3,0.919,0
18215.6,114,9.5,0,258840.8,197.1,1.087,0
6312.3,77,8.1,0,233580.24,249.4,0.759,0
4120.0,260,7.6,0,209123.42,270.3,0.97,0
2606.5,108,9.0,1,265796.08,303.2,1.003,0
14340.8,41,7.9,3,268606.75,345.3,0.858,0
13411.5,15,3.6,2,145070.72,367.4,1.074,0
36643.3,115,6.3,1,191426.64,159.7,1.112,1
11210.2,64,8.6,0,239675.47,248.7,1.017,0
10033.7,25,2.6,1,95506.05,349.7,0.926,0
12510.3,72,2.5,0,67546.59,306.4,0.901,0
12909.0,120,2.4,0,82208.03,309.3,0.998,0
9564.2,68,2.7,2,125059.73,216.3,0.912,0
6452.5,75,1.9,2,100384.03,218.6,1.016,0
10851.8,14,8.5,0,233994.79,299.5,1.129,1
10607.2,115,8.4,2,255358.42,231.3,1.086,0
10504.0,20,2.4,1,104917.71,191.9,0.969,0
16949.6,51,7.3,2,235818.55,266.1,1.054,1
10734.4,92,6.6,0,191278.84,248.4,1.004,0
4187.5,44,3.5,1,119391.3,312.1,1.04,0
7160.1,51,3.0,1,107417.41,284.7,1.024,0
9491.4,89,3.3,1,114683.94,376.1,1.264,0
11041.0,94,7.6,1,227600.93,200.6,1.048,0
14514.2,79,3.9,1,139367.29,262.6,1.148,0
11093.4,12,3.5,0,115415.72,293.9,0.852,0
2266.9,17,1.2,1,73428.63,291.7,1.101,0
4555.5,136,9.2,2,278300.36,275.4,0.964,1
15084.9,59,7.8,0,213377.43,155.5,1.054,0
9332.3,287,5.3,0,148894.45,142.3,1.015,0
11667.5,90,9.5,0,256747.29,195.5,0.567,0
8612.9,230,3.6,1,130948.57,289.8,1.23,0
7140.7,68,7.1,1,210948.76,146.0,0.833,0
8810.4,54,3.7,3,177518.77,299.7,0.862,0
11750.3,116,3.8,1,131645.23,241.8,0.957,0
10686.6,153,8.6,0,238802.06,239.8,0.905,1
18149.0,68,8.1,0,214780.45,376.6,0.91,0
3610.2,114,3.6,0,121066.11,367.3,1.024,0
3997.7,21,1.7,1,84670.97,219.6,1.039,0
9264.8,41,4.2,5,213968.41,306.5,0.966,0
14608.8,100,7.8,1,235786.53,262.3,0.977,0
16433.6,60,1.9,2,105780.39,311.3,0.963,0
7326.7,92,7.0,0,197186.48,236.5,0.975,0
1115.3,101,9.0,1,261827.33,179.9,1.103,0
7481.7,113,2.6,1,97030.33,257.5,1.225,0
13436.1,134,8.8,2,282888.4,308.7,1.075,1
10567.0,136,1.5,4,129497.91,251.7,1.3,1
14915.7,34,7.0,1,209225.17,309.5,0.663,0
20547.1,69,8.1,1,239619.68,336.4,0.95,0
9664.3,67,5.0,1,168916.01,330.7,0.894,1
8025.3,74,2.8,0,96996.96,288.2,1.185,0
5868.2,64,9.3,3,305638.84,180.9,1.091,0
3980.7,77,1.2,2,82744.65,141.6,1.016,1
3217.2,49,6.0,1,185462.59,295.3,1.116,0
6866.0,129,4.4,1,152085.08,306.9,1.191,0
19003.2,101,5.1,1,173230.29,260.6,0.894,0
15735.9,49,5.8,1,182443.68,275.8,0.895,0
7786.5,78,5.8,1,186509.74,254.3,0.971,0
31874.3,216,2.8,1,107189.62,264.1,1.036,1
7179.2,36,7.1,1,209126.02,282.9,1.08,0
21629.1,42,1.2,1,70336.89,314.2,1.012,0
24462.9,133,1.2,1,66963.07,266.7,1.025,0
13962.1,189,5.3,0,151969.88,261.1,1.096,0
6824.0,94,5.9,1,188937.2,251.4,1.074,0
8453.9,81,3.5,0,100168.08,273.9,0.985,0
11919.0,31,6.0,1,176497.27,139.9,1.101,0
4065.2,56,5.6,0,162959.16,314.8,0.955,0
5495.6,54,4.1,0,132036.41,248.5,0.993,0
5185.5,57,6.9,1,214480.84,213.0,1.264,0
14570.1,45,9.6,0,256722.92,342.6,0.87,1
20437.4,29,5.4,0,156822.45,243.5,1.042,1
16085.8,117,8.1,0,224442.58,197.2,1.016,0
18585.3,98,3.2,1,121547.65,304.5,1.141,0
6447.6,29,7.9,0,213468.41,231.4,1.294,0
8694.7,79,6.8,2,223987.83,237.5,1.153,0
9110.7,62,6.8,2,213314.61,311.4,1.035,0
13930.2,203,9.0,2,283048.83,319.1,1.062,1
6991.2,162,3.1,1,119323.37,179.2,0.924,0
17947.6,202,4.3,2,168761.42,255.2,1.061,0
24089.5,56,1.7,0,58154.49,173.0,1.145,1
14339.6,18,7.5,1,226054.46,234.2,1.199,0
8456.0,33,8.6,1,252411.15,212.6,0.948,0
6070.4,56,4.7,1,150012.57,323.2,1.085,0
5194.0,65,4.2,0,130470.73,194.4,0.859,0
2288.1,205,6.9,0,193179.19,292.7,0.971,0
9285.7,129,1.7,1,77472.5,242.1,0.967,0
8958.8,98,3.6,0,116782.18,164.2,1.187,0
17332.3,163,4.3,1,148497.28,210.5,0.699,0
7293.3,109,5.7,1,176289.79,182.1,1.217,0
9611.8,124,5.3,0,143502.35,210.9,0.837,0
12621.0,62,2.9,1,106075.95,199.5,0.98,0
14205.8,25,5.9,2,203192.86,240.2,1.234,1
16222.9,21,9.3,0,250756.53,317.5,0.716,0
11893.3,21,1.2,0,45165.57,208.9,0.852,0
4240.3,116,7.1,0,196808.31,192.1,1.113,0
13496.2,43,6.6,1,194970.11,223.7,0.79,0
6952.6,62,9.3,0,255744.88,241.9,1.281,0
20971.8,27,6.8,2,236643.04,213.3,0.977,1
10806.2,150,6.6,0,188561.95,182.3,1.03,0
12317.8,76,7.9,3,278656.88,305.2,1.032,1
38283.4,89,3.4,2,137936.65,294.6,0.956,1
16383.0,95,6.4,2,213222.05,254.1,1.154,0
13355.1,102,5.7,0,155861.62,350.5,0.846,0
9787.6,155,4.9,1,164570.01,408.4,0.942,0
4501.6,118,1.7,0,68045.67,339.7,1.001,0
9358.8,37,3.6,2,143671.19,133.8,0.939,0
6019.8,41,3.5,0,109006.99,278.7,0.781,0
25715.0,329,7.5,1,218471.51,213.0,1.052,1
13457.9,138,9.3,0,251269.35,238.5,0.957,0
20547.7,264,3.1,0,92663.36,163.9,0.931,0
7158.8,65,1.7,0,62418.22,275.8,1.27,0
6317.3,188,10.0,0,272936.74,363.9,1.074,0
15486.3,105,7.2,1,213736.27,256.1,0.903,1
5856.4,93,9.0,0,237683.18,320.9,0.967,0
8056.8,78,2.3,1,94906.44,280.6,0.893,0
26390.9,127,8.2,0,224832.08,305.8,0.896,0
8263.4,108,8.3,1,245370.05,123.8,0.886,1
3825.4,68,2.4,0,72734.91,285.9,1.01,0
2803.8,51,2.5,0,75033.62,310.9,0.886,0
3482.5,69,3.7,0,112662.31,362.2,0.845,0
21221.9,77,3.0,0,84671.28,173.6,0.774,1
7452.8,58,9.8,1,276309.49,358.5,1.031,0
37621.4,40,4.3,0,135199.15,240.2,1.048,1
24243.2,80,7.9,1,231460.76,271.3,0.951,1
29868.7,100,8.2,0,218803.97,316.6,1.065,0
18851.5,92,4.5,0,125307.28,315.5,0.748,0
15024.0,33,7.1,1,222551.21,156.6,0.785,0
6165.1,201,2.0,1,83619.69,267.0,0.99,0
10644.6,231,4.6,2,169280.82,196.4,1.073,1
15892.7,115,9.7,0,260189.53,263.3,0.932,0
18202.6,129,2.5,1,93402.38,223.5,1.078,0
4812.1,90,4.5,0,123947.13,160.4,1.059,0
9451.0,96,8.1,2,260896.95,199.2,1.202,0
10135.7,20,7.0,1,206575.34,293.7,0.901,0
9891.0,72,6.7,1,216174.29,280.8,0.955,0
5277.9,73,8.7,0,229368.34,194.0,1.023,0
27939.3,227,1.3,2,81491.07,225.5,1.057,1
9254.6,63,7.9,2,256766.26,274.9,0.758,0
5546.9,199,8.9,0,244192.15,277.5,0.997,0
28319.5,78,1.1,3,109057.29,300.6,1.025,0
24256.0,57,6.0,1,191025.13,273.9,0.932,0
11613.7,21,4.1,1,147102.33,295.5,1.238,0
2783.4,95,1.5,0,64421.51,256.1,1.002,0
7902.9,44,4.8,0,137426.53,290.0,0.903,0
3273.0,23,6.8,0,180359.73,356.3,1.153,0
14385.5,114,9.3,0,259058.11,354.3,0.972,0
7551.7,98,6.6,0,189289.63,262.2,1.008,1
10487.9,103,8.7,1,258362.45,189.8,0.998,0
26935.8,78,2.1,0,79672.9,340.7,1.155,0
7196.8,48,2.9,2,127964.45,119.0,0.936,0
14031.0,36,9.7,0,260320.93,291.2,0.907,0
16494.0,184,9.0,1,268111.95,289.1,0.859,1
20855.7,120,3.1,2,135243.97,262.9,0.979,0
10025.7,140,6.6,2,219591.89,283.8,1.011,1
9390.8,70,4.3,3,188202.38,180.8,0.969,0
9254.6,43,5.2,0,157115.97,196.9,0.947,0
13250.7,40,8.7,0,235883.02,183.2,0.913,0
23689.4,81,7.6,0,203230.12,190.6,1.182,1
8991.9,45,3.1,1,111795.46,217.8,0.872,0
1375.0,18,3.8,0,113152.78,249.4,0.764,0
17546.0,110,3.6,0,107738.13,319.9,0.996,0
11110.3,140,8.0,3,276008.26,377.4,1.219,0
14404.2,53,5.4,2,206508.05,210.3,1.079,0
3369.5,22,9.6,1,281977.17,255.5,1.058,0
7570.7,86,8.4,1,252861.39,265.9,1.108,0
16741.4,69,2.9,2,128371.28,206.6,0.925,0
4392.3,59,8.1,1,240979.35,232.2,0.902,0
14012.7,102,5.6,0,161433.92,361.5,0.998,0
10435.5,83,3.3,1,126122.47,331.8,1.112,0
6551.9,99,4.3,0,131612.81,339.2,0.925,0
6201.2,81,9.7,2,303253.77,293.2,0.904,0
5312.1,45,5.4,1,168682.14,310.9,0.974,0
11074.7,42,7.5,2,234395.64,281.8,1.119,0
11861.2,78,5.3,1,176318.07,355.9,1.047,0
8444.4,134,4.3,0,132260.52,84.9,1.015,1
5084.3,82,8.2,0,221039.15,194.3,0.869,0
13779.9,49,8.6,0,247069.95,171.3,0.926,0
17727.6,86,1.6,1,74953.48,219.1,0.867,0
15243.6,88,3.5,0,107594.32,263.2,0.836,0
30540.7,45,5.6,1,176049.18,251.4,0.876,0
9516.0,229,3.8,1,130803.35,208.8,1.094,0
22403.5,129,8.1,1,236738.53,270.2,1.042,1
6979.2,70,2.0,0,67708.49,280.8,0.995,0
6251.7,219,8.2,1,238887.4,291.7,0.884,1
11488.2,96,6.6,0,186811.05,305.7,0.955,0
25187.5,91,3.6,0,114389.48,222.6,1.033,0
8871.8,173,4.1,0,119338.52,320.1,0.899,0
3367.5,130,2.6,2,119648.35,255.7,0.966,0
17537.4,104,3.3,0,103725.45,305.2,0.992,0
10166.3,58,7.5,1,225593.67,222.1,1.178,1
12739.5,77,4.4,3,184230.83,363.0,1.114,0
6471.0,69,7.2,0,200681.46,290.3,1.225,0
11423.8,49,5.6,0,163717.28,266.8,0.929,0
3760.1,274,2.3,0,83208.93,187.2,1.067,1
28178.4,131,5.5,1,172542.32,325.2,1.035,1
19391.1,67,7.8,0,216893.93,194.9,1.13,0
11116.1,98,3.7,0,109541.36,393.0,1.2,0
17262.9,70,6.8,1,198890.57,304.0,0.872,0
6991.0,44,2.8,0,85301.55,181.7,0.93,0
18907.9,18,2.2,0,84476.79,272.8,0.807,0
8626.0,103,4.2,0,131163.43,378.0,1.093,0
8241.3,79,4.5,0,122521.93,259.2,0.898,0
5565.1,153,7.8,1,230765.43,238.5,0.906,0
13679.7,53,5.1,1,165662.76,278.7,1.061,0
10825.7,153,1.7,1,81455.71,214.7,0.825,0
22805.9,164,6.7,0,184840.75,340.1,0.849,0
5123.3,24,5.2,0,154518.5,208.6,0.935,0
13716.1,140,4.0,1,145243.67,285.9,1.003,0
20454.4,126,8.2,1,249157.3,335.0,0.959,0
38098.1,74,2.4,1,95001.28,263.4,1.02,0
11987.4,151,9.2,0,243612.77,337.5,1.134,0
8522.1,137,4.0,1,141178.99,248.7,1.068,1
11805.3,84,5.1,0,141274.08,192.4,0.924,0
21795.4,23,9.4,0,257749.04,304.5,0.926,0
21790.4,65,7.9,2,259411.82,280.2,1.063,0
9913.9,142,1.7,2,100304.64,202.5,0.973,1
21579.5,95,6.2,0,169717.2,254.8,1.128,0
10518.0,57,3.8,1,127929.17,201.5,0.998,0
17153.7,80,5.6,0,159737.85,259.6,0.834,0
14651.3,84,7.7,1,239051.8,396.9,1.019,0
8306.9,43,5.5,1,175345.83,317.5,0.989,0
5704.8,56,1.6,2,91392.07,297.6,1.026,0
20756.0,262,5.8,1,181683.76,270.1,0.844,0
24009.2,8,1.2,0,60988.56,322.9,0.838,0
13527.1,80,4.1,2,152019.74,264.7,1.187,0
10509.4,142,5.3,4,231330.02,152.4,0.906,1
4670.0,79,6.8,2,224385.86,179.7,0.956,0
20457.3,52,5.6,1,179316.66,227.1,0.767,0
12626.2,62,2.4,0,83848.5,234.7,1.007,0
9063.3,223,9.4,0,251025.23,261.5,0.793,0
17430.2,117,6.9,1,215187.18,331.2,0.989,1
4069.1,113,3.9,2,154780.92,283.4,1.023,0
5375.9,73,9.7,1,287231.19,270.7,0.935,0
6823.9,91,8.9,0,245601.31,193.8,1.073,0
14387.9,38,2.3,2,122883.69,250.8,1.006,0
11883.2,231,6.9,0,184241.69,222.8,1.041,1
15373.0,122,6.0,0,174524.83,198.6,0.972,0
19681.1,79,2.7,2,125795.76,80.0,1.001,0
15690.6,87,3.1,1,110207.6,189.0,1.253,0
28511.5,107,6.1,0,178371.04,364.7,0.976,0
19655.4,37,3.9,1,129796.57,329.9,0.879,1
9899.5,64,8.5,4,308423.06,208.8,0.971,0
7538.1,38,1.9,0,65039.78,231.0,1.11,0
10086.2,122,9.2,1,280094.24,410.9,0.88,0
16004.3,29,8.6,1,255298.44,402.8,0.745,0
8067.5,40,7.6,0,214490.01,272.9,0.696,0
16256.9,132,3.4,0,112377.68,304.9,1.004,0
15212.3,92,7.4,1,224018.39,277.9,0.933,0
5648.9,208,4.9,1,164366.08,241.2,1.119,1
19448.9,64,6.7,1,199100.82,276.6,0.976,0
13250.1,71,3.8,0,115609.55,297.8,1.172,0
27742.3,182,8.5,1,251551.62,323.2,0.812,1
10540.3,154,1.4,0,44741.54,279.7,1.013,0
8806.3,133,7.2,1,220931.4,278.8,1.084,1
5158.2,47,8.5,1,256379.82,184.1,1.007,0
5101.6,49,6.8,1,212864.51,210.5,1.06,0
18156.0,75,2.7,0,94689.78,151.3,1.034,0
26196.1,74,3.6,0,112622.19,288.4,0.842,0
9998.9,47,5.6,0,161173.31,225.7,0.866,0
9601.5,62,4.0,2,146093.23,248.0,1.01,1
11130.8,77,1.0,4,113764.28,265.2,1.24,0
20198.3,149,1.4,0,54667.86,278.1,0.917,0
5683.5,174,7.9,0,215019.32,145.8,1.065,1
12300.7,119,1.8,1,77270.12,283.2,0.994,0
